"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1149I","Proportion of male residents Unemployed 15-24","","EC1149I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1150I","Proportion of female residents Unemployed 15-24","","EC1150I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1151I","Proportion of residents Unemployed 55-64","","EC1151I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1152I","Proportion of male residents Unemployed 55-64","","EC1152I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1153I","Proportion of female residents Unemployed 55-64","","EC1153I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1154I","Proportion of unemployed aged 15-24  unemployed for more than six months","","EC1154I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1155I","Proportion of long term young unemployed males","","EC1155I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1156I","Proportion of long term young unemployed females","","EC1156I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1157I","Proportion of unemployed aged 55-64  unemployed for more than one year","","EC1157I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1158I","Proportion of long term old unemployed males","","EC1158I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1159I","Proportion of long term old unemployed females","","EC1159I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1202I","Proportion of unemployed who are under 25","","EC1202I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1034I","Employment/Population (of working age) Ratio","","EC1034I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1035I","Male Employment/Population (of working age) Ratio","","EC1035I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1036I","Female Employment/Population (of working age) Ratio","","EC1036I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1028I","Ratio of employees to economically active population","","EC1028I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1029I","Ratio of male employees to male economically active population","","EC1029I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1030I","Ratio of female employees to female economically active population","","EC1030I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1031I","Self-employment rate","","EC1031I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1032I","Self-employment rate  - male","","EC1032I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1033I","Self-employment rate  - female","","EC1033I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1001I","Activity rate","","EC1001I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1002I","Activity rate, male","","EC1002I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1003I","Activity rate, female","","EC1003I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1005I","Net activity rate residents aged 15-64","","EC1005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1142I","Activity Rate 15-24","","EC1142I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1143I","Activity Rate 15-24  male","","EC1143I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1144I","Activity Rate 15-24  female","","EC1144I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1006I","Net activity rate residents aged 15-24","","EC1006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1145I","Activity Rate 55-64","","EC1145I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1146I","Activity Rate 55-64  male","","EC1146I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1147I","Activity Rate 55-64  female","","EC1147I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1007I","Net activity rate residents aged 55-64","","EC1007I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1088I","Proportion in part-time employment","","EC1088I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1089I","Proportion in part-time employment  male","","EC1089I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1004I","Proportion of employed residents in part-time employment - female","","EC1004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1166I","Proportion in part-time employment  15-24","","EC1166I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1167I","Proportion in part-time employment  15-24 male","","EC1167I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1168I","Proportion in part-time employment  15-24 female","","EC1168I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1169I","Proportion in part-time employment  55-64","","EC1169I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1170I","Proportion in part-time employment  55-64 male","","EC1170I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1171I","Proportion in part-time employment  55-64 female","","EC1171I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2003I","Number of companies with headquarters in the city quoted on the national stock market","","EC2003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2008I","Proportion of employment in agriculture fishery","","EC2008I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2016I","Proportion of employment in mining  manufacturing  energy","","EC2016I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2024I","Prop. of employment in commercial services (NACE Rev 1.1: G-K)","","EC2024I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2017I","Proportion of employment in industries G-P (NACE Rev. 1)","","EC2017I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2009I","Proportion of employment in industries (NACE Rev.1.1 C-E)","","EC2009I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2022I","Proportion of employment in construction (NACE Rev.1.1 F)","","EC2022I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2010I","Proportion of employment in trade  hotels  restaurants","","EC2010I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2023I","Proportion of employment in transport  communication","","EC2023I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2011I","Proportion of employment in financial intermediation  business activities","","EC2011I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2012I","Proportion of employment public administration  health  education","","EC2012I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2018I","Proportion of employment (jobs) only employees","","EC2018I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2019I","Proportion of employment (jobs) only self-employed","","EC2019I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2020I","Average employment per company","","EC2020I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2021I","Employment per 100 of residents aged 15-64","","EC2021I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2014I","Proportion of companies gone bankrupt","","EC2014I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC2004I","New businesses registered in proportion of existing companies","","EC2004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3039I","Median disposable annual household income","","EC3039I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3040I","Average disposable annual household income (for city or NUTS 3 region)","","EC3040I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3054I","Ratio of first to fourth quintile earnings","","EC3054I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3051I","Household Income: Quintile 2 (income with 60% households above, 40% below)","","EC3051I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3048I","Household Income: Quintile 3 (income with 40% households above, 60% below)","","EC3048I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3057I","Percentage of the households receiving less than half of the national average household income","","EC3057I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3055I","Percent. households with less than 60% of the national median annual disposable income","","EC3055I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3060I","Proportion of households reliant upon social security","","EC3060I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC3063I","Proportion of individuals reliant on social security","","EC3063I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI1016I","Number of elected city representatives","","CI1016I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI1026I","Number of elected city representatives per 1000 residents","","CI1026I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI1017I","Percentage of elected city representat. who are men","","CI1017I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI1018I","Percentage of elected city representatives who are women","","CI1018I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2006I","Annual expenditure of the Municipal Authority per resident","","CI2006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2016I","Balance of the municipal authority expenditure and income per resident","","CI2016I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2002I","Proportion of Municipal Authority income derived from local taxation","","CI2002I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2003I","Proportion of Municipal Authority income derived from transfers from national  regional  provincial and state government.","","CI2003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2004I","Proportion of Municipal Authority income derived from charges for services.","","CI2004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2005I","Proportion of Municipal Authority income derived from other sources.","","CI2005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2014I","Debt of municipal authority per resident","","CI2014I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2015I","Levels of reserves of municipal authority per resident","","CI2015I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/CI2007I","Residents directly employed by the local administration as a proportion of the jobs","","CI2007I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1006I","Children 0-2 in day care (publ.&priv) per 1000 children","","TE1006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1007I","Children 3-4 in day care (publ.&priv) per 1000 children","","TE1007I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1001I","Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4","","TE1001I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1030I","Proportion of students not completing their compulsory education","","TE1030I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1031I","Students in  upper and further education (ISCED level 3-4)  per 1000 resident pop.","","TE1031I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1035I","Students in  upper and further education (ISCED level 3-4)  per 100 resident population aged 15-24","","TE1035I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1032I","Proportion of male students in upper and further education (ISCED level 3-4)","","TE1032I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1033I","Proportion of female students in upper and further education (ISCED level 3-4)","","TE1033I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1026I","Share of students in higher education in the total population (per 1000 persons)","","TE1026I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1034I","Students in  higher education (ISCED level 5-6)  per 100 resident population aged 20-34","","TE1034I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1027I","Proportion of male students in higher education (ISCED level 5-6)","","TE1027I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE1028I","Proportion of female students in higher education (ISCED level 5-6)","","TE1028I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2025I","Prop. of working age population qualified at level 1 or 2 ISCED","","TE2025I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2026I","Prop. of working age population qualified at level 1 or 2 ISCED - male","","TE2026I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2027I","Prop. of working age population at level 1 or 2 ISCED - female","","TE2027I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2028I","Proportion of working age population qualified at level 3 or 4 ISCED","","TE2028I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2029I","Prop. of working age population qualified at level 3 or 4 ISCED - male","","TE2029I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2030I","Prop. of working age population qualif. at level 3 or 4 ISCED - female","","TE2030I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2031I","Proportion of population aged 25-64 qualified at level 5 to 8 ISCED, from 2014 onwards","","TE2031I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2032I","Prop. of working age population qualified at level 5 or 6 ISCED - male","","TE2032I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TE2033I","Prop. of working age population qualif. at level 5 or 6 ISCED - female","","TE2033I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN1001I","Number of days of rain per year","","EN1001I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN1002I","Average number of hours of sunshine per day","","EN1002I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN1003I","Average temperature of warmest month","","EN1003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN1004I","Average temperature of coldes month","","EN1004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN1005I","Rainfall (litre/m2) in the reference year","","EN1005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2002I","Number of days ozone concentration exceeds 120 µg/m³ in Urban Audit cities  - days per year","","EN2002I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2003I","Number of hours per year that NO2 concentrations exceed 200mg/m3","","EN2003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2005I","Number of days particulate matter concentrations (PM10) exceeds 50 µg/m³ in Urban Audit cities - days per year","","EN2005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2025I","Accumulated ozone concentration in excess 70 microgram/m3","","EN2025I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2026I","Annual average concentration of NO2","","EN2026I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2027I","Annual average concentration of PM10","","EN2027I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2028I","Prop. of residents exposed to air traffic noise >65 dB(A) at day time","","EN2028I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2029I","Proportion of residents exposed to air traffic noise >55 dB(A) at night time","","EN2029I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2032I","Proportion of residents exposed to rail traffic noise >65 dB(A) at day time","","EN2032I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2036I","Proportion of residents exposed to rail traffic noise >55 dB(A) at night time","","EN2036I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2033I","Proportion of residents exposed to road traffic noise >65 dB(A) at day time","","EN2033I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN2035I","Proportion of residents exposed to road traffic noise >55 dB(A) at night time","","EN2035I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN3003I","Consumption of water (cubic metres per annum) per inhabitant","","EN3003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN3010I","Price of a m3 of domestic water","","EN3010I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN3004I","Percentage of dwellings connected to potable drinking water supply infrastructure","","EN3004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN3006I","% dwellings connected to sewerage treatment system","","EN3006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN3011I","Percentage of the urban waste water load (in population equivalents) treated according to the applicable standard","","EN3011I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN3008I","Number of water rationing cases  days  per year","","EN3008I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN3009I","Number of scheduled water stoppages  days  per year","","EN3009I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN4001I","Collected solid waste in Urban Audit cities - tonnes per inhabitant and year","","EN4001I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN4002I","Proportion of solid waste arising within the boundary processed by landfill","","EN4002I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN4003I","Proportion of solid waste arising within the boundary processed by incinerator","","EN4003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN4004I","Proportion of solid waste arising within the boundary processed by recycling","","EN4004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN4006I","Proportion of solid waste arising within the boundary processed by other method","","EN4006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5003I","Total land area (km2) according to cadastral register","","EN5003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5001I","Green space (in m2) to which the public has access, per capita","","EN5001I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5012I","Proportion of the area in green space","","EN5012I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5016I","Proportion of the area used for agricultural purposes","","EN5016I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5024I","Proportion of the area used for commercial activities (industry, trade, offices)","","EN5024I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5025I","Proportion of the area used for transport (road, rail, air, ports)","","EN5025I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5015I","Water and wetland","","EN5015I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5011I","Proportion of the area in recreational  sports and leisure use","","EN5011I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5027I","Land area (in m2) in recreational, sports and leisure use per capita","","EN5027I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5004I","Proportion of the area in housing/residential use","","EN5004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5026I","Proportion of the area use for other purposes","","EN5026I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5101I","Population density: total resident pop. per square km","","EN5101I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5102I","Net residential density - pop. per land area in housing","","EN5102I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5103I","popul. in built-up are of core city / residents of core city","","EN5103I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5104I","popul. in built-up are of core city / popul. in morphological city","","EN5104I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5105I","Proportion of the morph. city population living outside the administrative boundaries","","EN5105I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5107I","Proportion of the morph. city area lying outside the administrative boundaries","","EN5107I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EN5106I","Land area of core city based on modelling","","EN5106I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1003I","Share of journeys to work by car in Urban Audit cities - %","","TT1003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1012I","Proportion of journeys to work by car or motor cycle","","TT1012I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1006I","Proportion of journeys to work by motor cycle","","TT1006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1007I","Proportion of journeys to work by bicycle","","TT1007I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1008I","Proportion of journeys to work by foot","","TT1008I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1010I","Proportion of journeys to work by public transport (rail, metro, bus, tram)","","TT1010I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1057I","Number of registered cars per 1000 population","","TT1057I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1013I","Number of registered motor cycles per 1000 population","","TT1013I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1060I","People killed in road accidents per 10000 pop.","","TT1060I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1061I","Number of persons seriously injured in road accidents per 10000 population","","TT1061I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1064I","Proportion of incommuters of persons employed in the city","","TT1064I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1065I","Proportion of out-commuters of employed persons living in city","","TT1065I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1090I","Inbound commuters per 100 outbound commuters","","TT1090I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1019I","Average time of journey to work","","TT1019I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1020I","Average length of journey to work by private car (km)","","TT1020I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1066I","Length of public transport network / land area","","TT1066I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1076I","Length of public transport network per inhabitant","","TT1076I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1093I","Proportion of public transport network on fixed infrastructure","","TT1093I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1077I","Length of public transport network on fixed infrastructure per  1000 pop","","TT1077I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1092I","Proportion of public transport network on flexible routes","","TT1092I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1078I","Length of public transport network on flexible routes per  1000 pop","","TT1078I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1085I","Length of restricted bus lanes per 1000 pop","","TT1085I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1086I","Share of restrictred bus lanes from public transport network","","TT1086I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1087I","Number of buses (or bus equivalents) operating in the public transport per 1000 pop","","TT1087I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1088I","Average age of the bus (only buses) fleet","","TT1088I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1089I","Proportion of buses running on alternative fuels","","TT1089I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1082I","Number of stops of public transport per 1000 pop.","","TT1082I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1069I","Number of stops of public transport per km2","","TT1069I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1091I","Number of stops per 1 km of public transport network","","TT1091I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1080I","Cost of a monthly ticket for public transport (for 5-10 km)","","TT1080I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1070I","Number of park and ride parking spaces per 1000 pop.","","TT1070I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/TT1083I","Number of park and ride parking spaces per 1000 cars","","TT1083I","invalid","2013-09-04"
